id;req_date;part_code;part_name;qty;job_code;job_id;repairer_id;department_id;created_by;source;created_at;updated_at
be160cf3-d169-4a2e-bb4b-bdc8c726ce60;2026-08-20;99EXP-00313/001;สายไฮดรอลิกส์;2;260817004;634295d2-4c8b-4cec-a4f0-768942971082;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-08-20 01:21:40.991022+00;2026-08-20 01:21:40.991022+00
e78871ae-6691-44fd-804f-7d2a329888d0;2026-08-20;99EXP-00313/002;ค่าบริการ​;1;260817004;634295d2-4c8b-4cec-a4f0-768942971082;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-08-20 01:21:40.991022+00;2026-08-20 01:21:40.991022+00
c40c8410-9508-4a7f-83f3-b0b7051056a5;2026-08-20;0401E1-00056/018;สายพาน PU สีขาว ต่อกลม หนา 2 มิล-กว้าง 49cm. -ยาว1,010cm.;1เส้น;260717008;10ef0af2-1e7a-4f1d-a06e-ef1920b10ccd;aee8cef8-8534-459f-94b8-9de40933bee7;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;aee8cef8-8534-459f-94b8-9de40933bee7;repairer;2026-08-20 03:33:42.790047+00;2026-08-20 03:33:42.790047+00
ce846684-15ed-49cd-baed-5f8811fd2d2b;2026-08-21;0401E1-00038/001;สายพาน B-42;4เส้น;260819001;9bebfb75-e990-40e3-a79e-cca66714779c;d115f163-f902-496c-9630-73dee8d85e47;72e122e2-76e3-44aa-a586-0a3f86291d77;d115f163-f902-496c-9630-73dee8d85e47;repairer;2026-08-21 01:49:27.322917+00;2026-08-21 01:49:27.322917+00
1b5bbec2-f28b-443c-89ed-41608f6b894e;2026-08-21;0401E6-00013​/015;หลอดไฟ​ Shining นีออน​LED​Tube​T8;14;260818010;d229949f-0389-401b-b46f-46f6aff50281;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-08-21 07:59:31.733313+00;2026-08-21 07:59:31.733313+00
d0f5e3ee-24d0-4b61-a825-f45061c3fc1b;2026-08-21;1.0401E4-00415	011;โคมกันน้ำกันฝุ่น 2x36W (เฉพาะโคม);1;260819006;9cfc2990-0241-4d0e-abe5-187bf881e03b;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-08-21 08:16:28.253286+00;2026-08-21 08:16:28.253286+00
34b48ac5-22f5-4384-90bc-9b7ca46dabee;2026-08-21;2.0401E6-00013	015;หลอดไฟ Shining นีออน LED Tube T8;4;260819006;9cfc2990-0241-4d0e-abe5-187bf881e03b;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-08-21 08:16:28.253286+00;2026-08-21 08:16:28.253286+00
56a08d5e-4716-4525-a0cb-0827c8907d36;2026-08-21;0401E4-00612	008;ปูนฉาบยิปซั่มวินพลาส 1 กก.;2;260716013;1a9c05dc-da5c-4002-8207-04b43dbd124d;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-08-21 08:29:22.131704+00;2026-08-21 08:29:22.131704+00
c7c97d72-de55-49a2-9286-3c5a4f8f78fb;2026-08-21;0401E8-00099	008;SOLENOD VALVE ทองเหลือง (NC)ขนาด 1/2ไฟ 220W;1;260815004;61840d11-fae9-45cc-8eca-886e3cbc2371;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-21 08:42:20.848513+00;2026-08-21 08:42:20.848513+00
81ebdf15-5223-4c50-954c-54c84db449a7;2026-08-22;0401E4-00040/014	MAGNETIC Mitsubishi S-T35 220V	1;MAGNETIC Mitsubishi S-T35 220V	1;1;260821002;e96859d1-ef2b-4d92-be9f-525fe9819793;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-08-22 02:13:54.199752+00;2026-08-22 02:13:54.199752+00
2b4a8492-6082-4c7f-9b0c-46cec3eb4ba0;2026-08-22;0401E1-00056/016;สายพาน PVC สีขาว ต่อกลม หนา 1.5 มิล-กว้าง 54 cm. -ยาว 985cm.  จำนวน 1 เส้น;1;260728002;b46b8e99-5475-4a17-bd21-5e3136999c4f;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-08-22 02:26:01.336496+00;2026-08-22 02:26:01.336496+00
64ef4e48-e430-4eb1-be66-18200787d4fb;2026-08-22;0401E3-00092/002;เสื้อสกรู L-70;1;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
c4c26a06-7041-414a-96f8-8d9234e691e7;2026-08-22;0401E3-00091/002;หัวสกรู L70;1;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
413ff80f-a3b9-48f4-84c1-7eec05532307;2026-08-22;0401E2-00038/005;ลูกปืนกันหลุน51407;1;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
ba0a624a-d5c0-4943-b84e-9c2f493161bc;2026-08-22;0401E2-00038/006;ลูกปืนกันหลุน51406;1;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
7dd913c2-b507-43b6-816d-8016d467a829;2026-08-22;0401E2-00038/007;ลูกปืนกันหลุน51410;1;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
82fe454f-380c-4f79-820a-4ff6d04cc174;2026-08-22;0401E2-00106/001;ลูกปืน30307-J2/QSKF;1;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
fa3d1c0a-6e24-4043-8747-0561369375af;2026-08-22;0401E2-00107/001;ลูกปืนNJ307-ECP/SK;1;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
42a3b5f9-3aa9-48b7-bdd3-3f8d08f223fc;2026-08-22;0401E2-00105/001;ลูกปืน32212;1;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
d201f114-e00e-42d4-9b1f-b4558511c8ca;2026-08-22;0401E2-00149/001;ลูกปืน33209;1;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
19567d14-aeb3-4b42-a3d8-09d4c5cb7869;2026-08-22;0401E2-00110/001;ลูกปืน32202;1;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
da648a68-78c2-4164-8bd7-c15d81eefdce;2026-08-22;0401E7-00341/020;ชฺศชีสกันน้ำมันtc-35*52*8;2;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
065c06ca-51f1-44be-8253-747fbac33f11;2026-08-22;0401E4-00559/002;กาวแดง;1;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
7b8ff008-3f1d-4098-9b45-d2e638418de6;2026-08-22;0401E8-00305/001;เสปรย์ล้างคอนแท็ค;1;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
796113be-8245-4db0-9c0b-4a32aa3f2708;2026-08-22;0401E2-00158/001;ลูกปืน32211 SKF;2;260821005;db9a0af2-c0c2-412a-9470-6ba67b4801d5;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-08-22 02:52:24.250612+00;2026-08-22 02:52:24.250612+00
9e426ffc-a82a-41b6-ada7-81f9eafe88cc;2026-08-22;0401E1-00056/016;สายพาน PVC สีขาว ต่อกลม หนา 1.5 มิล-กว้าง 54 cm. -ยาว 985cm.  จำนวน 1 เส้น;1;260813008;484bf1ca-b9f3-48ca-a512-86a04dfff7ca;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-08-22 02:55:49.628848+00;2026-08-22 02:55:49.628848+00
eaff6396-61c3-4fa3-bdce-163ac698b0ea;2026-08-25;0401E7-00054/007;"บอล์วาล์ว1/4""ทองเหลือง";1ตัว;260824001;6246c8fd-0278-45a9-972f-bdbe4cc3fc33;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-25 02:50:27.538668+00;2026-08-25 02:50:27.538668+00
5ad486cd-5394-4bc4-879b-758eac25b97a;2026-08-25;0401E7-00207/003;"สวิทpush Buttonปิด-เปิดมีไฟ""Tend"" Tend T21 TLสีเหลืองIc220v";1ตัว;260824002;6a81f5f2-979d-4ffa-b0f8-a4474b1d72e1;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-25 02:54:02.679331+00;2026-08-25 02:54:02.679331+00
f8f23a49-5e4c-4e9d-b84d-0067dad1c212;2026-08-25;0401E2-00013/001;ลูกปืนUCP 205;4 ชุด;260822001;6aaf6b13-79a3-4032-8d47-12688f58aa20;d115f163-f902-496c-9630-73dee8d85e47;72e122e2-76e3-44aa-a586-0a3f86291d77;d115f163-f902-496c-9630-73dee8d85e47;repairer;2026-08-25 04:00:19.303748+00;2026-08-25 04:00:19.303748+00
29286bdc-a0b5-4c6c-b285-65c60fe57279;2026-08-25;0401E7-00442/021;ขาสามสีแผ่นสแตนเลสหนา10มิลกว้าง22มิลยาว110มิลทำรู16มิลทำรู6.5มิลเจาะรูต๊าปเกลียว6มิล;4ตัว;260805003;211b9c81-1313-4a44-adf4-6a6b871d7537;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-25 06:09:16.669222+00;2026-08-25 06:09:16.669222+00
80a2d95f-7dbe-4274-8d0f-7475e703e0fe;2026-08-25;0401E4-00068/012;ล้อขนาด 3นิ้ว;4 ล้อ;260825003;0562a1ea-d82d-47e8-8242-5ce15c542172;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-08-25 07:10:10.458795+00;2026-08-25 07:10:10.458795+00
c3b9892b-37bc-4267-a45d-a342dcfb6518;2026-08-26;0401E2-00057/002;ลูกปืน sk004;2;260821001;9b9e78a4-4cdc-45da-ab13-594b41d83e88;bd10cd0f-07af-4f58-87d9-595a76cd55f5;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;bd10cd0f-07af-4f58-87d9-595a76cd55f5;repairer;2026-08-26 08:03:25.186528+00;2026-08-26 08:03:25.186528+00
76f20e61-557f-4c41-8a1b-bd0a44f79d9f;2026-08-27;0401E4-00176	013;แบตเตอรี่แห้ง 6V 1.3AHใบแจ้งซ่อม;1;260824006;eeab0f64-3316-44a0-aac5-d9e7f4d9514e;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-08-27 02:54:00.247522+00;2026-08-27 02:54:00.247522+00
03829147-8a69-41ef-9912-e453e4c7e6ae;2026-08-28;0401E4-00202	005;กาวร้อนติดสายพาน 20G   1ชิ้;1;260814018;123a2c32-4a66-431e-b4fe-d7897b328aea;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-08-28 02:38:21.984961+00;2026-08-28 02:38:21.984961+00
77899a34-832a-4609-bb39-ff6533251232;2026-08-29;0401E4-00147/002;"พัดลมตู้คอนโทรน6""220v";1;260827003;0bc0ef57-c75e-4f90-8375-ed82c32c9424;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-29 04:13:59.111726+00;2026-08-29 04:13:59.111726+00
dbaeb33c-612f-48fa-90df-071e5379e7a1;2026-08-29;0401E4-00267/004;ก๊อกสนาม;1;260828002;97e19280-f19d-4596-8378-9581774a85fb;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-08-29 07:41:07.281696+00;2026-08-29 07:41:07.281696+00
1081b031-bd77-4f38-8fba-13257580cca6;2026-08-29;0401E4-00471/002;อ่างล้างมือ;1;260815006;82c1762b-58a0-4349-a904-a2c0b43a43e3;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-08-29 07:42:56.387269+00;2026-08-29 07:42:56.387269+00
41139e3f-e711-4f6f-8c5a-3b768454ca3d;2026-08-31;0401E4-00050/037;สีน้ำครับ;1;260829001;19e1289e-6223-4465-bb5d-05a43dd121e0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-08-31 01:56:13.109323+00;2026-08-31 01:56:13.109323+00
f243c803-44df-4c1e-a80e-025a289f08d3;2026-08-31;0401E4-00612/008;ปูนฉาบสีขาวผนัง;1;260827001;a5db6c95-dc33-4d99-bd88-b3a40205f690;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-08-31 03:21:59.798624+00;2026-08-31 03:21:59.798624+00
fa436ae3-549f-45c6-b8d7-0d5c170f8de4;2026-08-31;0401E8-00083/002;Emergency stop 22mm. 1NC;1ตัว;260829009;916959c2-133c-4648-a0cb-fde368c45e7a;aee8cef8-8534-459f-94b8-9de40933bee7;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;aee8cef8-8534-459f-94b8-9de40933bee7;repairer;2026-08-31 07:27:57.363466+00;2026-08-31 07:27:57.363466+00
3618906b-8f40-4225-87c5-e9e96af3b884;2026-08-31;0401E4-00147/004 0401E4-00147/005;พัดลมตู้คอลโทรล 8 นิ้ว /ตัวปรับความเร็ว Dimer;1ตัว;260824004;8b7c50d8-a82f-42e9-bed5-d8a4542adfd9;bd10cd0f-07af-4f58-87d9-595a76cd55f5;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;bd10cd0f-07af-4f58-87d9-595a76cd55f5;repairer;2026-08-31 08:12:15.344253+00;2026-08-31 08:12:15.344253+00
219794a6-f150-4553-bc2f-a22b0cd681d6;2026-09-01;0401E4-00026	001;ปลั๊กตัวผู้แบบยาง 3 ขา;1;260819004;101b8d0a-b681-4d60-bc44-8f67c57fb615;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-09-01 01:58:27.57021+00;2026-09-01 01:58:27.57021+00
4a92382d-3c27-4e97-92f8-afe104496642;2026-09-02;0401E4-00026/001;ปลั๊กตัวผู้แบบยาง 3 ขา;1 ตัว;260902001;5b4ee6f3-8b6f-4e81-bdae-e10860d41687;d115f163-f902-496c-9630-73dee8d85e47;72e122e2-76e3-44aa-a586-0a3f86291d77;d115f163-f902-496c-9630-73dee8d85e47;repairer;2026-09-02 02:35:25.227234+00;2026-09-02 02:35:25.227234+00
4c1dbacf-fb73-417b-bed6-6aae909e4351;2026-09-02;0301103-020003/001;ถาดตะแกรงสแตนเลส27.5*39.5 ซม.;4;260713004;4fcd6dae-d8a6-4a53-8deb-9d003695be8b;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-09-02 10:03:01.31024+00;2026-09-02 10:03:01.31024+00
dfa6e84e-9edc-4a8f-99e7-8a05ef74fd16;2026-09-04;0401E8-00217/009;ล้อยูริเทน 2 นิ้ว ล้อหมุนได้พร้อมเบรค;2;260814011;00481566-aa28-46df-98ff-516017939703;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-09-04 04:06:53.92235+00;2026-09-04 04:06:53.92235+00
8bd253d3-9c92-4d2d-af94-7a4d606f8c1a;2026-09-04;0401E8-00217/006;ล้อยูริเทน 2 นิ้ว (เป็น);2;260814012;0ac5ff17-de56-4635-95dc-1405ab4a02e4;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-09-04 04:12:54.816456+00;2026-09-04 04:12:54.816456+00
5c052b15-6d4c-4974-b846-c7ada7b82784;2026-09-04;0401E8-00217/009;ล้อยูริเทน 2 นิ้ว ล้อหมุนได้พร้อมเบรค;2;260814012;0ac5ff17-de56-4635-95dc-1405ab4a02e4;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-09-04 04:12:54.816456+00;2026-09-04 04:12:54.816456+00
da6cf157-63cd-42f3-a66f-1912655dd82d;2026-09-04;0401E4-00068/012;ล้อ 3นิ้ว;4;260819003;4816762e-f82e-4519-8cc2-5524682cd037;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-09-04 07:47:20.155808+00;2026-09-04 07:47:20.155808+00
7da314ef-8fde-4a6d-b9c3-6c767ed6556a;2026-09-04;0401E4-00348/001;นำ้ยาR22;60 ปอนด์;260831002;29413c77-75f7-4ff2-852a-59599ebd9513;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-09-04 07:57:45.161666+00;2026-09-04 07:57:45.161666+00
c005dd72-8582-42cd-8c7e-836afb6d84d2;2026-09-04;0401E4-00591/001;ผงโซดา;1 ถุง;260828003;222630a7-b45c-4223-87ac-6655abbface3;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-09-04 08:02:11.825156+00;2026-09-04 08:02:11.825156+00
46c7609b-9bdc-4aba-aaa6-78a5d6b6fcdd;2026-09-05;0401E8-00674/007;"สายยางฟู๊ดเกรดpras-foodขนาด1""1/4""";120cm.;260902009;376c3509-ea7f-484f-b21f-d8d74ae8befc;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-09-05 01:48:44.886366+00;2026-09-05 01:48:44.886366+00
3b21208a-f3b0-4ff9-9d6b-be2041d311b3;2026-09-05;0401E8-00169	008;ใบพัดลม ขนาด 16 นิ้ว ฮาตาริ;1;260902003;ef621afe-5838-47e4-8723-9fa7a584df63;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-09-05 02:45:09.950086+00;2026-09-05 02:45:09.950086+00
fd88ab5a-49c5-41da-a3f4-e407fe556dc1;2026-09-05;0401E8-00436/008;HSW-25*152-110V-300W;2;260903002;fb87a865-1e39-4a1c-bebf-64c2686c0c85;bd10cd0f-07af-4f58-87d9-595a76cd55f5;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;bd10cd0f-07af-4f58-87d9-595a76cd55f5;repairer;2026-09-05 02:56:47.216243+00;2026-09-05 02:56:47.216243+00
712ab559-e31a-47ef-8cc1-0fd550d03cfc;2026-09-07;99EXP-00381/001;99EXP-00381/001 ค่าซ่อมเครื่องร่อนแป้ง มอเตอร์หน้าแปลน 02109/2026 0.75 KW 4 POLE 220/380V.;1งาน;260819009;ac88349e-13a7-4bd6-83e2-6f66bfda34cc;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-09-07 03:59:03.617408+00;2026-09-07 03:59:03.617408+00
e9d5cea2-d9f4-43d0-a7dd-aefa467ac620;2026-09-07;0401E8-00066    003;ตู้คอลโทรล No.00 20*30*15;1;260904002;044b6d9a-c39f-481e-870b-52255043d4c1;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-09-07 04:04:38.965611+00;2026-09-07 04:04:38.965611+00
4feb562d-9c03-48c4-80d6-b2adfe0abce0;2026-09-07;"0401E8-00100    012    ""TIMER """"Cikachi Timer AH3D + Socket""";"""TIMER """"Cikachi Timer AH3D + Socket""";1;260904002;044b6d9a-c39f-481e-870b-52255043d4c1;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-09-07 04:04:38.965611+00;2026-09-07 04:04:38.965611+00
8bd5a81b-8b8b-4868-8294-66493887a020;2026-09-07;0401E8-00074    007    รีเลย์ MY4N 220 VAC 1 ตัว;รีเลย์ MY4N 220 VAC 1 ตัว;1;260904002;044b6d9a-c39f-481e-870b-52255043d4c1;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-09-07 04:04:38.965611+00;2026-09-07 04:04:38.965611+00
2fe63f7d-8809-456f-90eb-977c42344082;2026-09-07;0401E3-00063    016    สกรูหัวเหลี่ยม STL M6x25 แหวนสปริง+อีแปะ+ตัวเมีย จำนวน 20 ชุด;สกรูหัวเหลี่ยม STL M6x25 แหวนสปริง+อีแปะ+ตัวเมีย จำนวน 20 ชุด;20;260904002;044b6d9a-c39f-481e-870b-52255043d4c1;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-09-07 04:04:38.965611+00;2026-09-07 04:04:38.965611+00
3e19ff12-646f-4ddb-a422-b05dd2245f86;2026-09-07;1 0401E2-00110/001;ตลับลูกปืน 32209 J2/Q SKF;1;260902010;042fa9d5-8a22-4a60-ac9d-04d6d4359766;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-09-07 04:06:45.609839+00;2026-09-07 04:06:45.609839+00
328c7996-6b7a-4adf-b6c6-8f5b4562e7f4;2026-09-07;0401E6-00013;หลอดยาวครับ;1;260827002;a559d77e-5688-4abf-9bce-8f6f514164a5;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-09-07 08:57:36.059146+00;2026-09-07 08:57:36.059146+00
0515e66c-9d05-4f64-a6c3-286e259cf23f;2026-09-08;0401E4-00415	007;โคมไฟ HIGHBAY IWACHI GKD 043 150W;2โคม;260825009;3e8cb38d-4da3-4df7-b256-67b39d446663;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-09-08 07:43:44.855987+00;2026-09-08 07:43:44.855987+00
8d67c513-92a4-499a-9cc1-448326e4dba0;2026-09-08;0401E4-00415	007;โคมไฟ HIGHBAY IWACHI GKD 043 150W;2 โคม;260825001;513b4a8d-4e96-4739-b2cb-b62aa0e6edea;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-09-08 07:46:22.763593+00;2026-09-08 07:46:22.763593+00
